log-moneyness,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0
-1.0,1.2331658574674766,1.3722001980785679,1.4836451499758634,1.5632159817000193,1.6110091433290048,1.6319570593937607,1.6329172659595166,1.620084764671705,1.5981697691430816,1.5705000101655042,1.5393553238303384,1.5062787554015789,1.4723092567077998,1.4381437524478469,1.4042467026818044,1.3709239568631912,1.3383724765976632,1.3067141647725888,1.2760189570371592,1.246320759398609,1.2176285662107282
-0.8,1.7907065148116945,1.9153286778321292,2.0040660532606647,2.055709856428829,2.073583644414602,2.0652574498015555,2.0389671723823506,2.001330468034729,1.9570097317994515,1.9091114762914372,1.859656350026509,1.809942176364828,1.7607924113289124,1.712719927510622,1.6660334507688357,1.6209071655500527,1.5774263471681138,1.5356176750823267,1.4954694249922273,1.4569450593717561,1.419992455807965
-0.6,2.510580072920554,2.60951703564867,2.6647425645636704,2.6781127056715213,2.6563037427496075,2.609391671550997,2.5467893716900565,2.4754412557113588,2.399964964236593,2.32329362770702,2.247243461377062,2.1729116996963542,2.1009361135258438,2.03166135827206,1.9652450073113956,1.9017258610473873,1.8410680504252506,1.7831898523453513,1.7279824876006544,1.6753224469946626,1.6250795859074256
-0.3999999999999999,3.4184022546419492,3.480864860968165,3.4926528859066224,3.458332834376901,3.3877871709801997,3.293431321495115,3.185798263092073,3.0722252375441688,2.957391840891649,2.8441482904667876,2.734162622937548,2.6283555325396146,2.527179110764844,2.4307940192949298,2.3391816184733374,2.252215557133549,2.169707359958247,2.09143562353925,2.0171645237728013,1.946655472143589,1.8796743464605665
-0.19999999999999996,4.537921799626567,4.555061174546064,4.5159809763229966,4.427504412825091,4.302564078515813,4.155843184447495,3.999000869380083,3.839793700728671,3.6829554357948693,3.5312034051692285,3.385980021272721,3.2479410272580833,3.1172649815313584,2.993847626173355,2.8774228591423343,2.7676382046785686,2.664101356539974,2.5664087230559347,2.474162456935688,2.3869802793001633,2.3045007911080497
0.0,5.88956027324058,5.85584969838502,5.762598529311464,5.618728146702995,5.440284729992413,5.244131103986991,5.042809746194503,4.844166537834154,4.6526338399339,4.470463843113782,4.298590454774893,4.1371780320034235,3.9859579682179307,3.8444322493112844,3.711994440172833,3.5880009927082863,3.471812027132386,3.362813873005231,3.260430471592523,3.164128204876729,3.0734169032282663
0.20000000000000018,7.489151845442985,7.403418569624278,7.25807759993797,7.064592177058229,6.842330975174717,6.609842306433708,6.379684502697584,6.158892605569962,5.950830240462498,5.756697669476505,5.576502725937492,5.409637757626685,5.2552090612501825,5.112220529262302,4.979672200747836,4.856610936062198,4.742153694352539,4.635495851104771,4.535911292759804,4.442748367964311,4.355423967242351
0.40000000000000013,9.347047673078707,9.212915240864572,9.023404921813238,8.793511072673502,8.545801851670374,8.299153014548429,8.064498769965327,7.846696774102837,7.647079127476829,7.465185996905144,7.2997524265011355,7.149228482558812,7.012037663001529,6.886696619933044,6.77186232088591,6.666343600455394,6.569095399290882,6.479205836379167,6.395880857634072,6.31842899232265,6.246247324112089
0.6000000000000001,11.467703686199506,11.293308100600486,11.072742346075703,10.82552575683452,10.576299866351594,10.341887254280303,10.12949394903885,9.940436446966043,9.773293180823718,9.625650905032574,9.494930195409816,9.378730616618899,9.274946851674107,9.181784165629736,9.097732599733952,9.021528695297471,8.952116081557156,8.888609990032926,8.830266847574851,8.776459036371405,8.726654271064962
0.8,13.849802074091787,13.646794604951737,13.411707992290582,13.168731213034716,12.942037628690175,12.743421380493428,12.574533018973014,12.432429668818205,12.312886011356152,12.211802295554428,12.125663955165725,12.051609652665713,11.987360875859618,11.931118323288993,11.881462046668078,11.83726797093957,11.797641275859839,11.761864857809876,11.729359719876738,11.699654719681133,11.672363474277466
1.0,16.48687901378428,16.268886923557897,16.036657467748128,15.817609128306243,15.631763092662794,15.48329704265715,15.367606241879491,15.277883889936604,15.207886182241845,15.152641221461515,15.108404639544814,15.072418597717645,15.042664968420105,15.017665390183376,14.996330845126591,14.97785317204946,14.961627336693036,14.947196199272943,14.934211009448056,14.922403083991297,14.911563393277548
